Datetime,WHITBYCGS,PORTLANDS-G1,PORTLANDS-G2,PORTLANDS-G3,Nuclear (MW),PICKERINGA-G1,PICKERINGA-G4,PICKERINGB-G5,PICKERINGB-G6,PICKERINGB-G7,PICKERINGB-G8,TADOUGLAS,HALTONHILLS-LT_G1,HALTONHILLS-LT_G2,HALTONHILLS-LT_G3,THOROLDCGS,GTAA-G1,GTAA-G2,GTAA-G3,Gas Fired (MW),BECK1,BECK2,BECK2 PGS,DECEWFALLS,DECEWND1,Hydro (MW),GRAND VALLEY 3,GRANDSF,GRANDWF,Wind (MW),Total Consumtion (MW),Temperature (K),WindSpeed (km/h),Humidity (%),Pressure (mbar)
2017-02-09 16:00,57,114,0,73,244,509,505,0,514,487,518,0,135,135,143,0,0,0,0,2946,116,1005,0,72,16,1209,34,7,105,146,4545,263.15,2,52,1016
2017-02-10 9:00,56,112,0,72,240,512,511,0,515,487,519,0,132,135,145,0,0,0,0,2956,145,1126,0,71,16,1358,16,48,19,83,4637,265.88,9,62,1022
2017-02-10 10:00,56,112,0,72,240,512,511,0,515,487,519,0,42,43,25,0,0,0,0,2654,127,1112,0,71,16,1326,16,51,13,80,4300,265.68,2,92,1022
2017-02-10 11:00,57,112,0,72,241,512,512,0,515,487,520,0,0,0,0,0,0,0,0,2546,137,994,0,71,16,1218,17,45,21,83,4088,265.41,3,85,1022
2017-02-10 12:00,57,112,0,72,241,512,512,0,514,486,520,0,0,0,0,0,0,0,0,2544,137,1255,0,72,16,1480,21,11,40,72,4337,265.6,3,67,1022
2017-02-10 13:00,57,112,0,72,241,512,510,0,514,486,519,0,0,0,0,0,0,0,0,2541,145,1266,0,72,16,1499,23,10,97,130,4411,265.51,8,67,1023
2017-02-10 14:00,57,112,0,72,241,511,511,0,515,487,518,0,0,0,0,0,0,0,0,2542,84,1181,0,72,16,1353,23,12,108,143,4279,265.59,2,85,1024
2017-02-10 15:00,57,112,0,72,241,512,510,0,515,487,519,0,0,0,0,0,0,0,0,2543,137,1117,0,72,16,1342,31,9,113,153,4279,266.77,4,62,1022
2017-02-10 16:00,57,13,0,11,81,512,512,0,514,485,520,0,0,0,0,0,0,0,0,2543,137,974,0,72,16,1199,36,3,135,174,3997,267.13,7,62,1024
2017-02-11 9:00,0,0,0,0,0,511,510,0,514,487,521,0,204,212,260,0,0,0,0,3219,303,1357,9,70,16,1755,7,15,18,40,5014,271.63,4,88,1007
2017-02-11 10:00,0,23,0,0,23,512,510,0,515,487,521,0,203,212,271,0,0,0,0,3231,304,1277,1,70,16,1668,6,38,4,48,4970,271.37,4,88,1007
2017-02-11 11:00,0,31,0,28,59,510,509,0,515,487,520,0,202,205,274,0,0,0,0,3222,304,1275,0,70,16,1665,5,34,0,39,4985,271.37,3,88,1007
2017-02-11 12:00,0,113,0,71,184,511,509,0,516,485,519,0,186,193,239,0,0,0,0,3158,304,1255,0,70,16,1645,7,42,0,49,5036,271.14,3,74,1008
2017-02-11 13:00,0,113,0,72,185,511,509,0,516,487,521,0,151,151,157,0,0,0,0,3003,295,1263,0,70,16,1644,8,36,0,44,4876,271.16,2,74,1008
2017-02-11 14:00,7,112,0,73,192,512,509,0,516,486,520,0,137,137,149,0,0,0,0,2966,231,1212,0,70,16,1529,3,28,0,31,4718,271.76,3,74,1010
2017-02-11 15:00,57,113,0,73,243,512,509,0,516,487,520,0,140,141,150,0,0,0,0,2975,292,1285,0,70,16,1663,2,22,0,24,4905,272.76,4,69,1011
2017-02-11 16:00,57,122,0,75,254,511,509,0,515,487,521,0,145,145,152,0,0,0,0,2985,237,1262,0,70,16,1585,1,14,0,15,4839,273.57,4,74,1011
2017-02-12 9:00,56,0,0,0,56,512,510,0,515,486,520,0,0,0,0,0,0,0,0,2543,310,1319,35,72,16,1752,1,4,8,13,4364,270.09,4,92,1015
2017-02-12 10:00,56,0,0,0,56,511,509,0,515,486,520,0,0,0,0,0,0,0,0,2541,140,1147,0,72,16,1375,0,4,18,22,3994,269.38,4,92,1014
2017-02-12 11:00,57,0,0,0,57,511,510,0,515,484,520,0,0,0,0,0,0,0,0,2540,291,1304,0,72,16,1683,0,9,8,17,4297,269.39,4,86,1013
2017-02-12 12:00,57,0,0,0,57,511,510,0,515,486,519,0,0,0,0,0,0,0,0,2541,256,1236,0,72,16,1580,0,7,11,18,4196,268.87,7,92,1013
2017-02-12 13:00,57,0,0,0,57,512,510,0,515,486,521,0,0,0,0,0,0,0,0,2544,144,1089,0,72,16,1321,3,18,4,25,3947,269.59,7,92,1012
2017-02-12 14:00,57,0,0,0,57,511,510,0,514,486,520,0,0,0,0,0,0,0,0,2541,138,967,0,72,16,1193,6,16,0,22,3813,269.97,3,92,1011
2017-02-12 15:00,57,0,0,0,57,511,509,0,515,486,520,0,0,0,0,0,0,0,0,2541,140,994,0,72,16,1222,20,7,15,42,3862,270.21,5,86,1009
2017-02-12 16:00,57,0,0,0,57,511,510,0,514,485,520,0,0,0,0,0,0,0,0,2540,141,1020,0,72,16,1249,34,1,63,98,3944,270.21,1,92,1009
2017-02-13 9:00,57,130,0,77,264,511,509,0,514,484,521,0,186,186,174,0,0,0,0,3085,307,1323,0,70,16,1716,23,8,127,158,5223,271.89,9,85,1013
2017-02-13 10:00,56,132,0,77,265,511,510,0,515,486,520,0,150,150,156,0,0,0,0,2998,273,1398,0,69,16,1756,27,14,122,163,5182,271.64,8,63,1015
2017-02-13 11:00,56,185,0,103,344,511,510,0,515,486,520,0,213,223,241,0,0,0,0,3219,300,1375,0,69,16,1760,27,13,72,112,5435,271.13,7,74,1014
2017-02-13 12:00,56,144,0,85,285,512,509,0,514,484,518,0,186,188,201,0,0,0,0,3112,304,1322,0,69,16,1711,26,27,36,89,5197,270.64,10,63,1016
2017-02-13 13:00,56,140,0,86,282,511,509,0,514,486,520,0,186,188,207,0,0,0,0,3121,305,1252,0,69,16,1642,34,22,65,121,5166,270.58,5,73,1017
2017-02-13 14:00,57,130,0,79,266,511,509,0,515,486,520,0,197,200,203,0,0,0,0,3141,305,1292,0,69,16,1682,33,19,77,129,5218,270.16,6,58,1018
2017-02-13 15:00,57,119,0,74,250,511,508,0,515,486,521,0,134,134,149,0,0,0,0,2958,173,1212,0,70,16,1471,31,12,77,120,4799,269.93,5,68,1020
2017-02-13 16:00,57,116,0,73,246,511,509,0,515,483,521,0,133,134,147,0,0,0,0,2953,178,1121,0,71,16,1386,26,7,67,100,4685,269.94,7,63,1020
2017-02-14 9:00,57,116,0,73,246,511,509,0,515,486,506,0,0,0,0,9,0,0,0,2536,135,1115,0,69,16,1335,32,71,143,246,4363,266.311,4,75,1006
2017-02-14 10:00,57,116,0,73,246,512,509,0,516,485,509,0,0,0,0,9,0,0,0,2540,136,920,0,69,16,1141,32,95,143,270,4197,266.311,4,75,1006
2017-02-14 11:00,57,116,0,73,246,512,510,0,530,486,509,0,0,0,0,22,0,0,0,2569,136,964,0,69,16,1185,30,98,142,270,4270,269.172,4,88,1003
2017-02-14 12:00,56,116,0,73,245,512,511,0,516,486,505,0,0,0,0,21,0,0,0,2551,136,934,0,69,16,1155,31,98,140,269,4220,269.172,4,88,1003
2017-02-14 13:00,57,12,0,10,79,512,511,0,516,487,503,0,1,1,0,24,0,0,0,2555,136,1032,0,70,16,1254,28,97,138,263,4151,269.172,4,88,1003
2017-02-14 14:00,57,0,0,0,57,512,510,0,516,486,503,0,48,48,2,26,0,0,0,2651,136,1088,0,71,16,1311,33,54,140,227,4246,272.636,6,92,1001
2017-02-14 15:00,57,0,0,0,57,512,507,0,515,486,502,0,81,81,61,21,0,0,0,2766,219,1382,0,71,16,1688,22,23,117,162,4673,273.067,6,90,1001
2017-02-14 16:00,57,0,0,0,57,512,509,0,515,486,501,0,133,133,141,25,0,0,0,2955,135,1122,0,71,16,1344,20,8,106,134,4490,273.067,6,90,1001
2017-02-15 9:00,57,117,0,70,244,511,510,0,514,485,485,0,0,0,0,0,0,0,0,2505,154,1104,4,70,16,1348,24,34,34,92,4189,272.704,6,91,990
2017-02-15 10:00,57,115,0,69,241,511,510,0,515,485,484,0,0,0,0,0,0,0,0,2505,297,1327,11,70,16,1721,24,23,35,82,4549,272.704,6,91,990
2017-02-15 11:00,57,132,0,77,266,511,511,0,515,486,484,0,0,0,0,0,0,0,0,2507,297,1316,21,70,16,1720,32,15,35,82,4575,272.767,5,91,990
2017-02-15 12:00,57,116,0,69,242,511,511,0,516,486,481,0,0,0,0,0,0,0,0,2505,143,1013,0,72,16,1244,34,23,71,128,4119,272.767,5,91,990
2017-02-15 13:00,57,116,0,70,243,511,511,0,516,486,478,0,0,0,0,0,0,0,0,2502,141,909,0,72,16,1138,36,25,136,197,4080,272.767,5,91,990
2017-02-15 14:00,57,116,0,70,243,512,510,0,516,486,476,0,0,0,0,0,0,0,0,2500,141,927,0,71,16,1155,34,23,139,196,4094,272.996,7,92,992
2017-02-15 15:00,57,116,0,72,245,511,510,0,515,484,477,0,0,0,0,0,0,0,0,2497,141,1056,0,71,16,1284,35,9,139,183,4209,272.996,7,92,992
2017-02-15 16:00,57,12,0,10,79,511,510,0,515,485,478,0,0,0,0,0,0,0,0,2499,184,1161,1,71,16,1433,30,3,136,169,4180,272.266,3,94,993
2017-02-16 9:00,57,112,0,71,240,512,511,0,514,484,477,0,133,133,141,0,0,0,0,2905,136,1059,0,72,16,1283,24,34,97,155,4583,266.089,6,89,1000
2017-02-16 10:00,56,112,0,71,239,511,510,0,514,486,476,0,133,133,141,0,0,0,0,2904,87,1098,0,72,16,1273,21,91,76,188,4604,266.089,6,89,1000
2017-02-16 11:00,56,112,0,71,239,512,511,0,514,486,478,0,133,133,143,0,0,0,0,2910,125,1187,0,72,16,1400,20,98,55,173,4722,265.056,5,87,1002
2017-02-16 12:00,57,112,0,72,241,512,511,0,514,486,478,0,37,37,19,0,0,0,0,2594,139,1164,0,72,16,1391,17,97,50,164,4390,265.056,5,87,1002
2017-02-16 13:00,57,112,0,71,240,512,510,0,515,484,478,0,6,6,5,0,0,1,0,2517,141,1202,0,72,16,1431,12,96,50,158,4346,265.056,5,87,1002
2017-02-16 14:00,57,112,0,72,241,511,511,0,515,486,478,0,56,56,10,0,1,2,0,2626,299,1267,0,71,16,1653,14,91,59,164,4684,266.871,6,92,1003
2017-02-16 15:00,56,112,0,72,240,511,511,0,515,486,478,0,106,106,92,0,27,31,1,2864,176,1201,0,71,16,1464,20,66,61,147,4715,266.871,6,92,1003
2017-02-16 16:00,56,112,0,72,240,512,511,0,514,485,478,0,133,133,142,0,31,31,1,2971,139,978,0,69,16,1202,22,24,62,108,4521,266.871,6,92,1003
2017-02-17 9:00,57,112,0,72,241,511,511,0,513,485,478,0,133,133,142,0,0,0,0,2906,95,1007,0,71,16,1189,4,65,0,69,4405,260.981,2,87,1007
2017-02-17 10:00,57,112,0,72,241,511,510,0,515,484,477,0,133,133,144,0,0,0,0,2907,112,1197,0,71,16,1396,5,83,7,95,4639,260.981,2,87,1007
2017-02-17 11:00,57,112,0,72,241,511,511,0,515,486,477,0,37,37,19,0,0,0,0,2593,185,1323,0,71,16,1595,4,73,5,82,4511,260.229,1,78,1008
2017-02-17 12:00,57,112,0,72,241,512,511,0,515,484,478,0,0,0,0,0,0,0,0,2500,180,1272,0,71,16,1539,3,94,3,100,4380,260.229,1,78,1008
2017-02-17 13:00,56,112,0,72,240,511,510,0,514,486,477,0,0,0,0,0,0,0,0,2498,122,1371,0,71,16,1580,6,96,2,104,4422,260.229,1,78,1008
2017-02-17 14:00,56,11,0,9,76,511,510,0,515,486,477,0,0,0,0,0,0,0,0,2499,98,1235,1,71,16,1421,7,91,4,102,4098,267.453,1,93,1008
2017-02-17 15:00,57,0,0,0,57,512,510,0,514,486,478,0,0,0,0,0,0,0,0,2500,303,1412,11,71,16,1813,4,32,2,38,4408,267.453,1,93,1008
2017-02-17 16:00,56,0,0,0,56,512,510,0,515,484,478,0,0,0,0,0,0,0,0,2499,118,1234,1,72,16,1441,5,10,2,17,4013,267.736,1,91,1008
2017-02-18 9:00,0,0,0,0,0,511,511,0,515,484,478,0,0,0,0,0,0,0,0,2499,138,906,0,72,16,1132,39,73,0,112,3743,272.516,4,79,997
2017-02-18 10:00,0,0,0,0,0,511,511,0,515,486,476,0,0,0,0,0,0,0,0,2499,137,906,0,72,16,1131,39,94,0,133,3763,272.516,4,79,997
2017-02-18 11:00,0,0,0,0,0,511,510,0,515,486,478,0,0,0,0,0,0,0,0,2500,137,914,0,72,16,1139,38,95,0,133,3772,275.186,5,86,997
2017-02-18 12:00,0,0,0,0,0,510,510,0,515,484,477,0,0,0,0,0,0,0,0,2496,137,900,0,72,16,1125,27,93,0,120,3741,275.186,5,86,997
2017-02-18 13:00,0,0,0,0,0,511,509,0,515,486,477,0,0,0,0,0,0,0,0,2498,138,906,0,72,16,1132,5,40,0,45,3675,275.186,5,86,997
2017-02-18 14:00,0,0,0,0,0,511,511,0,515,485,477,0,0,0,0,0,0,0,0,2499,138,909,0,72,16,1135,6,0,0,6,3640,278.691,7,89,996
2017-02-18 15:00,49,0,0,0,49,512,510,0,515,486,477,0,0,0,0,0,0,0,0,2500,138,971,0,72,16,1197,10,17,1,28,3774,278.691,7,89,996
2017-02-18 16:00,56,0,0,0,56,512,509,0,515,484,477,0,0,0,0,0,0,0,0,2497,137,983,0,72,16,1208,19,21,7,47,3808,278.376,6,86,995
2017-02-19 9:00,56,0,0,0,56,512,511,0,515,485,478,0,0,0,0,0,0,0,0,2501,137,918,0,72,16,1143,26,75,11,112,3812,274.471,3,81,1002
2017-02-19 10:00,56,0,0,0,56,512,510,0,515,486,478,0,0,0,0,0,0,0,0,2501,137,994,0,72,16,1219,20,94,17,131,3907,274.471,3,81,1002
2017-02-19 11:00,56,0,0,0,56,511,510,0,515,487,477,0,0,0,0,0,0,0,0,2500,137,1002,0,72,16,1227,17,97,34,148,3931,273.66,4,84,1004
2017-02-19 12:00,56,0,0,0,56,512,511,0,516,487,476,0,0,0,0,0,0,0,0,2502,137,961,0,72,16,1186,19,97,40,156,3900,273.66,4,84,1004
2017-02-19 13:00,56,0,0,0,56,511,511,0,515,485,477,0,0,0,0,0,0,0,0,2499,137,1026,0,72,16,1251,18,80,0,98,3904,273.66,4,84,1004
2017-02-19 14:00,57,0,0,0,57,512,509,0,516,486,477,0,0,0,0,0,0,0,0,2500,137,1018,0,72,16,1243,7,16,0,23,3823,277.146,3,87,1006
2017-02-19 15:00,57,0,0,0,57,511,510,0,516,485,477,0,0,0,0,0,0,0,0,2499,137,995,0,72,16,1220,25,70,1,96,3872,277.146,3,87,1006
2017-02-19 16:00,57,0,0,0,57,511,510,0,516,487,478,0,0,0,0,0,0,0,0,2502,137,1058,0,72,16,1283,28,35,17,80,3922,277.146,3,87,1006
2017-02-20 9:00,56,0,0,0,56,511,510,0,516,486,478,0,0,0,0,0,0,0,0,2501,130,996,0,72,16,1214,5,52,21,78,3849,271.772,4,88,1017
2017-02-20 10:00,56,0,0,0,56,511,510,0,516,484,477,0,0,0,0,0,0,0,0,2498,129,1007,0,72,16,1224,2,90,15,107,3885,271.772,4,88,1017
2017-02-20 11:00,57,0,0,0,57,511,510,0,515,486,476,0,0,0,0,0,0,0,0,2498,130,1017,0,72,16,1235,1,97,9,107,3897,270.297,4,89,1021
2017-02-20 12:00,57,0,0,0,57,512,510,0,516,486,477,0,0,0,0,0,0,0,0,2501,130,939,0,72,16,1157,1,96,7,104,3819,270.297,4,89,1021
2017-02-20 13:00,57,0,0,0,57,512,510,0,515,485,476,0,0,0,0,0,0,0,0,2498,130,1004,0,72,16,1222,0,96,0,96,3873,270.297,4,89,1021
2017-02-20 14:00,57,0,0,0,57,511,509,0,515,486,478,0,0,0,0,0,0,0,0,2499,130,950,0,72,16,1168,1,87,1,89,3813,272.782,3,93,1022
2017-02-20 15:00,57,0,0,0,57,512,510,0,516,487,478,0,0,0,0,0,0,0,0,2503,130,977,0,72,16,1195,0,69,3,72,3827,272.782,3,93,1022
2017-02-20 16:00,56,0,0,0,56,510,509,0,515,487,477,0,0,0,0,0,0,0,0,2498,130,1027,0,72,16,1245,7,41,17,65,3864,272.949,2,87,1022
2017-02-21 9:00,57,0,0,0,57,509,506,0,514,483,476,0,0,0,0,0,0,0,0,2488,143,1053,9,72,16,1293,37,25,36,98,3936,273.5729968,5,80,1020
2017-02-21 10:00,57,0,0,0,57,510,507,0,522,486,476,0,1,4,0,0,0,0,0,2506,316,1233,23,72,16,1660,35,40,25,100,4323,273.9346667,5,78,1035
2017-02-21 11:00,57,0,0,0,57,510,507,0,522,486,474,0,1,6,0,0,0,0,0,2506,316,1145,10,72,16,1559,29,25,37,91,4213,274.1363333,5,78,1034
2017-02-21 12:00,57,0,0,0,57,510,508,0,515,486,358,0,32,32,7,0,0,0,0,2448,309,1167,3,72,16,1567,21,20,41,82,4154,275.5835,4,78,1033
2017-02-21 13:00,57,0,0,0,57,511,508,0,515,486,353,0,28,28,9,0,0,0,0,2438,158,1102,10,72,16,1358,18,25,53,96,3949,275.37,4,77,1033
2017-02-21 14:00,57,0,0,0,57,510,508,0,515,486,353,0,48,48,30,0,0,0,0,2498,195,1188,0,72,16,1471,24,13,87,124,4150,276.402,4,77,1032
2017-02-21 15:00,57,0,0,0,57,511,509,0,515,484,349,0,65,65,74,0,0,0,0,2572,291,1134,0,72,16,1513,26,4,78,108,4250,275.13,6,74,1018
2017-02-21 16:00,57,0,0,0,57,511,509,0,514,486,350,0,105,105,110,0,0,0,0,2690,141,917,0,72,16,1146,22,2,126,150,4043,276.35,6,78,1017
2017-02-22 9:00,57,0,0,0,57,511,510,0,516,485,351,0,0,0,0,0,0,0,0,2373,171,1224,0,71,16,1482,18,43,5,66,3978,276.37,2,93,1013
2017-02-22 10:00,56,0,0,0,56,511,510,0,516,484,353,0,0,0,0,0,0,0,0,2374,314,1268,0,69,16,1667,18,21,14,53,4150,276.38,1,100,1013
2017-02-22 11:00,56,0,0,0,56,511,510,0,516,486,353,0,0,0,0,0,0,0,0,2376,305,1130,0,69,16,1520,10,35,53,98,4050,276.39,1,93,1014
2017-02-22 12:00,56,0,0,0,56,511,509,0,516,486,353,0,0,0,0,0,0,0,0,2375,137,920,0,69,16,1142,8,29,75,112,3685,276.62,3,100,1013
2017-02-22 13:00,57,0,0,0,57,511,510,0,516,484,351,0,0,1,0,0,0,0,0,2373,138,940,0,68,16,1162,11,24,54,89,3681,276.35,3,93,1013
2017-02-22 14:00,57,0,0,0,57,511,509,0,516,486,353,0,47,47,1,0,0,0,0,2470,139,912,0,66,16,1133,16,18,48,82,3742,276.71,3,100,1013
2017-02-22 15:00,57,0,0,0,57,511,509,0,516,486,353,0,88,88,64,0,0,0,0,2615,139,878,0,67,16,1100,16,11,79,106,3878,278.16,4,100,1013
2017-02-22 16:00,57,0,0,0,57,511,509,0,516,486,353,0,136,136,145,0,0,0,0,2792,140,880,0,68,16,1104,21,4,82,107,4060,279.22,4,93,1012
2017-02-23 9:00,56,0,0,0,56,511,510,0,516,486,352,0,0,0,0,0,0,0,0,2375,136,981,0,72,16,1205,38,6,141,185,3821,281.69,5,93,1005
2017-02-23 10:00,56,0,0,0,56,511,510,0,515,486,350,0,0,0,0,0,0,0,0,2372,136,914,0,72,16,1138,37,10,140,187,3753,281.63,5,93,1004
2017-02-23 11:00,57,0,0,0,57,509,507,0,513,484,349,0,0,0,0,0,0,0,0,2362,136,991,0,72,16,1215,38,28,136,202,3836,282.36,3,93,1003
2017-02-23 12:00,56,0,0,0,56,509,506,0,514,485,350,0,0,0,0,0,0,0,0,2364,135,929,0,72,16,1152,38,82,125,245,3817,282.46,2,93,1003
2017-02-23 13:00,56,23,0,0,79,509,507,0,514,485,350,0,0,0,0,0,0,0,0,2365,135,918,0,72,16,1141,36,97,119,252,3837,283.37,4,93,1003
2017-02-23 14:00,55,23,0,5,83,510,508,0,514,485,350,0,0,0,0,0,0,0,0,2367,135,899,0,72,16,1122,29,86,115,230,3802,284.58,3,93,1002
2017-02-23 15:00,54,23,0,24,101,510,508,0,513,485,351,0,0,0,0,0,0,0,0,2367,134,944,0,72,16,1166,23,69,100,192,3826,284.81,3,93,1003
2017-02-23 16:00,56,30,0,36,122,509,507,0,515,483,348,0,0,0,0,0,0,0,0,2362,133,1080,0,72,16,1301,13,38,70,121,3906,285.27,3,93,1003
2017-02-24 9:00,57,117,0,72,246,510,508,0,516,486,381,0,133,132,148,0,0,0,0,2814,141,1019,0,72,15,1247,27,12,5,44,4351,276.63,2,80,1012
2017-02-24 10:00,57,116,0,73,246,512,508,0,516,484,381,0,133,132,148,0,0,0,0,2814,139,1085,0,72,15,1311,25,37,2,64,4435,276.62,3,80,1012
2017-02-24 11:00,57,117,0,74,248,511,508,0,516,484,381,0,134,134,149,0,0,0,0,2817,224,1129,0,72,15,1440,16,62,0,78,4583,277.12,4,86,1009
2017-02-24 12:00,57,116,0,73,246,511,508,0,517,485,381,0,36,36,19,0,0,0,0,2493,130,919,0,72,15,1136,16,59,4,79,3954,277.36,3,80,1009
2017-02-24 13:00,57,116,0,74,247,511,508,0,516,485,381,0,0,0,0,0,0,0,0,2401,150,1200,9,72,15,1446,6,47,5,58,4152,277.56,10,93,1009
2017-02-24 14:00,57,175,0,104,336,511,508,0,517,485,379,0,0,0,0,0,0,0,0,2400,305,1238,23,72,15,1653,9,49,9,67,4456,277.57,8,93,1009
2017-02-24 15:00,57,121,0,77,255,511,509,0,517,485,381,0,0,0,0,0,0,0,0,2403,154,1191,0,72,15,1432,11,59,13,83,4173,277.35,11,93,1007
2017-02-24 16:00,56,116,0,73,245,511,508,0,510,485,381,0,0,0,0,0,0,0,0,2395,133,1073,0,72,15,1293,12,18,36,66,3999,277.59,4,93,1007
2017-02-25 9:00,0,0,0,0,0,512,509,0,516,485,410,0,0,0,0,0,0,0,0,2432,139,923,0,72,15,1149,31,10,104,145,3726,276.64,7,100,999
2017-02-25 10:00,0,0,0,0,0,511,508,0,515,485,411,0,0,0,0,0,0,0,0,2430,139,923,0,73,15,1150,38,25,118,181,3761,277.4,6,93,998
2017-02-25 11:00,0,0,0,0,0,511,510,0,516,486,411,0,0,0,0,0,0,0,0,2434,136,905,0,73,15,1129,36,66,137,239,3802,277.66,7,100,997
2017-02-25 12:00,0,0,0,0,0,511,510,0,516,484,410,0,0,0,0,0,0,0,0,2431,131,955,0,73,15,1174,34,84,141,259,3864,277.63,4,100,997
2017-02-25 13:00,0,0,0,0,0,511,508,0,516,485,409,0,0,0,0,0,0,0,0,2429,131,975,0,73,15,1194,38,22,139,199,3822,279.87,2,93,996
2017-02-25 14:00,0,0,0,0,0,511,508,0,516,485,410,0,0,0,0,0,0,0,0,2430,131,977,0,73,15,1196,39,40,139,218,3844,279.78,1,93,996
2017-02-25 15:00,0,0,0,0,0,511,508,0,515,484,409,0,0,0,0,0,0,0,0,2427,131,996,0,73,15,1215,39,31,137,207,3849,279.79,6,93,998
2017-02-25 16:00,0,0,0,0,0,510,506,0,515,483,408,0,0,0,0,0,0,0,0,2422,130,968,0,73,15,1186,39,13,136,188,3796,279.54,4,93,997
2017-02-26 9:00,57,0,0,0,57,511,509,0,515,485,439,0,0,0,0,0,0,0,0,2459,136,898,0,72,15,1121,26,71,72,169,3806,270.14,7,54,1012
2017-02-26 10:00,57,0,0,0,57,512,508,0,515,485,439,0,0,0,0,0,0,0,0,2459,136,917,0,70,15,1138,24,80,46,150,3804,269.9,5,54,1013
2017-02-26 11:00,57,0,0,0,57,511,509,0,515,486,440,0,0,0,0,0,0,0,0,2461,136,900,0,71,15,1122,26,73,59,158,3798,270.14,7,54,1013
2017-02-26 12:00,57,0,0,0,57,512,509,0,515,484,438,0,0,0,0,0,0,0,0,2458,136,909,0,71,15,1131,32,97,40,169,3815,270.1,7,68,1015
2017-02-26 13:00,57,0,0,0,57,512,509,0,515,485,440,0,0,0,0,0,0,0,0,2461,136,909,0,71,15,1131,33,95,55,183,3832,270.54,6,73,1015
2017-02-26 14:00,57,0,0,0,57,511,509,0,515,485,439,0,0,0,0,0,0,0,0,2459,136,901,0,71,15,1123,36,97,4,137,3776,270.75,5,73,1015
2017-02-26 15:00,57,0,0,0,57,511,509,0,515,485,439,0,0,0,0,0,0,0,0,2459,136,919,0,71,15,1141,37,82,0,119,3776,271.56,6,63,1016
2017-02-26 16:00,57,0,0,0,57,512,509,0,515,485,439,0,0,0,0,0,0,0,0,2460,136,971,0,71,15,1193,38,47,1,86,3796,272.34,8,79,1017
2017-02-27 9:00,56,12,0,0,68,512,509,0,516,485,475,0,2,0,0,0,0,0,0,2499,139,1086,0,71,16,1312,17,74,92,183,4062,276.14,7,60,1018
2017-02-27 10:00,56,25,0,3,84,513,509,0,516,485,475,0,9,0,0,0,0,0,0,2507,139,1026,0,71,16,1252,15,96,99,210,4053,276.14,7,64,1018
2017-02-27 11:00,56,25,0,13,94,513,510,0,516,485,475,0,19,20,6,0,0,0,0,2544,140,924,0,71,16,1151,14,98,106,218,4007,275.66,7,69,1019
2017-02-27 12:00,56,29,0,35,120,513,509,0,516,484,474,0,23,23,9,0,0,0,0,2551,140,1016,0,71,16,1243,17,98,84,199,4113,275.14,8,69,1019
2017-02-27 13:00,57,38,0,45,140,513,509,0,516,486,476,0,43,43,40,0,0,0,0,2626,140,975,0,71,16,1202,13,87,79,179,4147,275.16,7,69,1021
2017-02-27 14:00,56,115,0,73,244,513,509,0,516,486,476,0,115,115,106,0,0,0,0,2836,140,935,0,71,16,1162,10,75,7,92,4334,276.16,5,74,1022
2017-02-27 15:00,57,115,0,74,246,512,508,0,516,486,476,0,132,132,147,0,0,0,0,2909,140,933,0,71,16,1160,9,78,19,106,4421,277.57,6,69,1022
2017-02-27 16:00,56,115,0,74,245,511,508,0,516,485,476,0,131,132,147,0,0,0,0,2906,140,969,0,71,16,1196,5,43,21,69,4416,278.97,6,56,1022
2017-02-28 9:00,57,0,0,0,57,513,509,0,517,486,476,0,0,0,0,0,0,0,0,2501,134,990,0,72,16,1212,26,12,41,79,3849,274.12,1,82,1025
2017-02-28 10:00,57,0,0,0,57,513,510,0,517,484,475,0,0,0,0,0,0,0,0,2499,134,972,0,72,16,1194,27,57,29,113,3863,274.39,2,86,1025
2017-02-28 11:00,57,0,0,0,57,513,510,0,517,486,496,0,0,0,0,0,0,0,0,2522,134,880,0,72,16,1102,20,59,14,93,3774,274.39,2,79,1024
2017-02-28 12:00,57,0,0,0,57,512,510,0,517,486,501,0,0,0,0,0,0,0,0,2526,134,1249,0,72,16,1471,21,38,11,70,4124,273.63,4,93,1024
2017-02-28 13:00,57,0,0,0,57,513,509,0,517,486,502,0,40,40,6,0,0,0,0,2613,133,1134,0,72,16,1355,30,37,22,89,4114,274.15,4,86,1023
2017-02-28 14:00,57,0,0,0,57,513,509,0,516,486,500,0,96,96,83,0,0,0,0,2799,134,901,0,72,16,1123,32,11,33,76,4055,275.16,4,93,1023
2017-02-28 15:00,57,0,0,0,57,512,508,0,514,484,501,0,132,132,149,0,0,0,0,2932,134,925,0,72,16,1147,30,7,32,69,4205,276.57,3,86,1023
2017-02-28 16:00,57,0,0,0,57,512,508,0,514,486,500,0,132,132,149,0,0,0,0,2933,134,900,0,72,16,1122,26,4,69,99,4211,278.18,3,80,1022
2017-03-01 9:00,56,117,0,73,246,513,509,0,514,486,501,0,0,0,0,0,0,0,0,2523,134,1008,0,72,16,1230,38,16,129,183,4182,281.61,3,93,998
2017-03-01 10:00,57,113,0,72,242,513,509,0,514,484,500,0,0,0,0,0,0,0,0,2520,134,1051,0,72,16,1273,38,26,128,192,4227,281.88,1,93,997
2017-03-01 11:00,57,113,0,72,242,513,509,0,514,486,500,0,0,0,0,0,0,0,0,2522,134,974,0,72,16,1196,39,19,115,173,4133,282.65,7,93,996
