2017-01-09 15:00,57,119,0,72,513,0,508,516,0,524,119,0,72,105,105,90,0,0,0,0,240,1300,73,27,7,139,4586,79,1030,266.72
2017-01-09 16:00,57,157,0,89,513,0,508,516,0,522,157,0,89,202,207,207,0,0,0,0,301,1357,73,26,1,133,5115,79,1030,267.12
2017-01-10 9:00,56,0,0,0,512,0,508,516,0,522,0,0,0,0,0,0,0,0,0,0,139,977,73,36,8,133,3480,74,1025,271.13
2017-01-10 10:00,57,0,0,0,513,0,508,516,0,524,0,0,0,0,0,0,0,0,0,0,139,984,73,33,8,133,3488,84,1025,271.34
2017-01-10 11:00,57,0,0,0,512,0,508,514,0,523,0,0,0,0,0,0,0,0,0,0,138,1250,73,25,9,136,3745,92,1023,270.89
2017-01-10 12:00,57,0,0,0,512,0,503,514,0,521,0,0,0,0,0,0,0,0,0,0,139,1276,73,31,7,137,3770,86,1023,270.85
2017-01-10 13:00,57,0,0,0,510,0,503,512,0,522,0,0,0,0,0,0,0,0,0,0,140,994,74,38,4,142,3496,92,1022,271.34
2017-01-10 14:00,57,0,0,0,509,0,502,498,0,522,0,0,0,0,0,0,0,0,0,0,139,982,73,38,4,144,3468,92,1021,271.56
2017-01-10 15:00,57,0,0,0,509,0,503,498,0,522,0,0,0,0,0,0,0,0,0,0,138,990,73,36,1,143,3470,86,1020,271.93
2017-01-10 16:00,57,0,0,0,510,0,504,503,0,522,0,0,0,0,0,0,0,0,0,0,138,1084,73,17,0,145,3553,69,1018,272.31
2017-01-11 9:00,57,0,0,0,513,0,507,514,0,523,0,0,0,0,0,0,0,0,0,0,139,1036,71,30,38,142,3570,76,1007,277.14
2017-01-11 10:00,57,0,0,0,513,0,508,515,0,524,0,0,0,0,0,0,0,0,0,0,139,1047,71,29,56,129,3588,69,1009,276.44
2017-01-11 11:00,57,0,0,0,513,0,507,515,0,523,0,0,0,0,0,0,0,0,0,0,142,1159,71,30,39,131,3687,64,1011,276.41
2017-01-11 12:00,57,0,0,0,512,0,507,515,0,523,0,0,0,0,0,0,0,0,0,0,137,1014,71,37,38,129,3540,69,1013,275.66
2017-01-11 13:00,57,0,0,0,513,0,507,514,0,523,0,0,0,0,0,0,0,0,0,0,137,1189,71,36,47,129,3723,74,1015,274.55
2017-01-11 14:00,57,0,0,0,513,0,507,514,0,523,0,0,0,0,0,0,0,0,0,0,136,1260,71,38,19,139,3777,69,1017,274.55
2017-01-11 15:00,57,0,0,0,513,0,507,515,0,523,0,0,0,0,0,0,0,0,0,0,159,1142,71,23,9,143,3662,74,1018,274.76
2017-01-11 16:00,57,0,0,0,513,0,507,514,0,521,0,0,0,0,0,0,0,0,0,0,143,1060,71,16,0,143,3545,69,1019,275.76
2017-01-12 9:00,56,0,0,0,513,0,506,525,0,520,0,0,0,0,0,0,0,0,0,0,214,1189,73,0,5,12,3613,100,1004,280.39
2017-01-12 10:00,56,0,0,0,512,0,506,511,0,522,0,0,0,1,0,0,0,0,0,0,275,1245,73,2,4,2,3709,93,1004,279.12
2017-01-12 11:00,56,0,0,0,513,0,506,508,0,523,0,0,0,29,24,0,0,0,0,0,302,1409,74,2,3,6,3955,93,1005,278.37
2017-01-12 12:00,57,0,0,0,513,0,506,512,0,522,0,0,0,31,31,1,0,0,0,0,293,1346,73,0,3,26,3914,100,1006,277.91
2017-01-12 13:00,57,0,0,0,513,0,505,514,0,522,0,0,0,43,42,32,0,0,0,0,137,1160,74,2,9,2,3612,86,1008,278.47
2017-01-12 14:00,56,0,0,0,513,0,506,515,1,523,0,0,0,106,106,93,0,0,0,0,138,992,73,9,15,1,3647,97,1010,277.22
2017-01-12 15:00,56,0,0,0,513,0,506,514,3,523,0,0,0,133,132,143,0,0,0,0,138,1025,74,11,7,14,3792,86,1010,276.18
2017-01-12 16:00,56,0,0,0,512,0,505,515,20,523,0,0,0,133,132,144,0,0,0,0,138,1064,73,15,1,38,3869,80,1011,276.13
2017-01-13 9:00,57,0,0,0,513,0,505,514,87,523,0,0,0,133,132,143,0,0,0,0,142,1002,73,24,28,24,3900,63,1027,271.14
2017-01-13 10:00,57,0,0,0,513,0,505,514,88,523,0,0,0,133,132,146,0,0,0,0,138,1114,73,24,75,23,4058,54,1030,270.14
2017-01-13 11:00,57,0,0,0,513,0,506,514,89,523,0,0,0,133,132,143,0,0,0,0,138,1061,74,22,67,18,3990,58,1031,269.66
2017-01-13 12:00,57,0,0,0,512,0,506,513,89,523,0,0,0,39,39,19,0,0,0,0,138,1077,73,18,84,17,3704,58,1033,269.66
2017-01-13 13:00,57,0,0,0,513,0,506,512,88,523,0,0,0,2,2,1,0,0,0,0,137,1195,73,18,68,15,3710,53,1034,269.16
2017-01-13 14:00,57,0,0,0,512,0,506,513,88,523,0,0,0,58,58,8,0,0,0,0,137,1175,73,7,39,11,3765,58,1036,268.76
2017-01-13 15:00,57,0,0,0,512,0,505,514,87,523,0,0,0,112,112,85,0,0,0,0,137,1183,73,1,18,12,3931,58,1037,268.97
2017-01-13 16:00,57,0,0,0,512,0,506,513,88,522,0,0,0,135,135,145,0,0,0,0,158,1219,73,2,5,7,4077,49,1038,269.57
2017-01-14 9:00,57,192,0,113,511,0,504,514,244,522,192,0,113,221,225,263,0,0,0,0,296,1335,73,1,10,8,5394,61,1040,263.11
2017-01-14 10:00,57,187,0,111,513,0,506,513,240,521,187,0,111,213,216,249,0,0,0,0,289,1301,73,2,9,6,5304,61,1040,263.11
2017-01-14 11:00,57,165,0,93,513,0,506,514,242,522,165,0,93,52,52,37,0,0,0,0,267,1396,73,2,9,5,4763,67,1039,263.1
2017-01-14 12:00,57,190,0,113,512,0,506,513,239,522,190,0,113,8,1,0,0,0,0,0,293,1347,73,3,16,0,4696,73,1037,263.24
2017-01-14 13:00,57,189,0,113,513,0,507,514,241,522,189,0,113,58,58,4,0,0,0,0,293,1377,72,3,12,0,4835,66,1037,264.36
2017-01-14 14:00,57,178,0,110,513,0,505,514,240,521,178,0,110,113,113,94,0,0,0,0,293,1314,72,7,11,0,4943,73,1037,264.98
2017-01-14 15:00,56,136,0,84,512,0,506,514,241,522,136,0,84,198,202,181,0,0,0,0,293,1326,72,8,5,0,5076,72,1035,265.37
2017-01-14 16:00,56,119,0,76,513,0,506,513,240,522,119,0,76,147,147,153,0,0,0,0,236,1294,72,9,1,0,4799,73,1036,266.57
2017-01-15 9:00,57,0,0,0,513,0,507,514,237,522,0,0,0,133,132,141,0,0,0,0,197,1214,72,0,55,2,4296,73,1028,267.36
2017-01-15 10:00,57,0,0,0,512,0,507,515,327,521,0,0,0,133,132,142,0,0,0,0,140,1003,72,0,76,0,4137,79,1028,267.88
2017-01-15 11:00,57,0,0,0,513,0,507,515,392,522,0,0,0,133,132,146,0,0,0,0,276,1296,72,0,32,0,4593,79,1028,268.64
2017-01-15 12:00,57,0,0,0,512,0,507,514,390,523,0,0,0,39,39,17,0,0,0,0,285,1284,72,0,38,1,4278,79,1028,268.12
2017-01-15 13:00,57,0,0,0,513,0,507,514,391,523,0,0,0,1,2,6,0,0,0,0,141,1065,72,2,55,3,3852,79,1029,268.73
2017-01-15 14:00,57,0,0,0,513,0,506,515,386,523,0,0,0,58,58,10,0,0,0,0,138,1060,72,5,40,10,3951,79,1030,269.15
2017-01-15 15:00,56,21,0,4,513,0,506,515,400,523,21,0,4,105,105,89,0,0,0,0,137,1061,72,3,49,10,4194,74,1030,269.93
2017-01-15 16:00,56,37,0,19,513,0,504,513,402,521,37,0,19,133,132,142,0,0,0,0,142,1105,72,2,14,6,4369,74,1030,271.15
2017-01-16 9:00,57,0,0,0,512,0,506,514,486,523,0,0,0,181,185,213,0,0,0,0,212,1194,67,24,40,30,4744,86,1028,267.32
2017-01-16 10:00,57,0,0,0,513,0,507,514,486,523,0,0,0,133,133,148,0,0,0,0,148,1146,67,19,66,22,4482,86,1028,267.07
2017-01-16 11:00,56,0,0,0,513,0,506,513,486,523,0,0,0,135,135,146,0,0,0,0,240,1339,67,15,72,15,4761,79,1027,267.32
2017-01-16 12:00,57,0,0,0,513,0,506,514,487,521,0,0,0,33,34,24,0,0,0,0,263,1388,67,12,57,21,4497,79,1027,267.32
2017-01-16 13:00,57,0,0,0,513,0,506,514,486,523,0,0,0,0,6,0,0,0,0,0,299,1343,69,12,26,5,4359,79,1028,267.08
2017-01-16 14:00,57,0,0,0,513,0,506,515,486,523,0,0,0,67,67,2,0,0,0,0,295,1323,72,7,15,0,4448,92,1027,267.76
2017-01-16 15:00,57,0,0,0,513,0,507,514,486,523,0,0,0,112,112,92,0,0,0,0,159,1260,72,11,12,0,4430,86,1027,270.35
2017-01-16 16:00,57,0,0,0,513,0,507,515,487,523,0,0,0,131,131,145,0,0,0,0,164,1069,72,9,2,2,4327,80,1028,271.96
2017-01-17 9:00,57,0,0,0,513,0,505,514,485,523,0,0,0,0,0,0,0,15,22,21,299,1395,72,0,1,37,4459,80,1022,272.11
2017-01-17 10:00,57,0,0,0,512,0,504,516,484,523,0,0,0,0,0,0,0,15,22,22,290,1377,71,4,2,32,4431,81,1021,272.03
2017-01-17 11:00,57,0,0,0,511,0,503,513,485,522,0,0,0,1,1,1,0,15,22,20,296,1445,72,4,3,19,4490,82,1020,273.58
2017-01-17 12:00,57,25,0,3,509,0,498,510,482,520,25,0,3,51,51,6,0,15,22,20,281,1346,71,0,3,20,4518,82,1019,273.16
2017-01-17 13:00,57,26,0,10,507,0,498,508,483,519,26,0,10,90,90,69,0,15,22,20,128,1305,71,0,10,30,4494,93,1017,273.74
2017-01-17 14:00,57,34,0,35,507,0,498,508,481,517,34,0,35,135,135,149,0,15,22,20,128,1053,71,0,7,24,4465,93,1016,273.74
2017-01-17 15:00,57,123,0,74,508,0,500,508,484,520,123,0,74,138,138,150,0,15,21,20,214,1208,71,0,3,13,4962,94,1016,273.97
2017-01-17 16:00,56,117,0,73,509,0,500,509,482,520,117,0,73,135,135,151,0,15,21,20,160,1090,71,0,0,1,4755,93,1013,274.14
2017-01-18 9:00,57,0,0,0,512,0,505,513,485,522,0,0,0,133,132,149,0,0,0,0,227,1318,71,0,5,39,4668,100,1011,274.38
2017-01-18 10:00,57,0,0,0,512,0,505,513,482,522,0,0,0,133,132,149,0,0,0,0,169,1315,71,0,6,32,4598,100,1011,274.38
