Datetime,WHITBYCGS,PORTLANDS-G1,PORTLANDS-G2,PORTLANDS-G3,Sum_Nuclaer,PICKERINGA-G1,PICKERINGA-G4,PICKERINGB-G5,PICKERINGB-G6,PICKERINGB-G7,PICKERINGB-G8,TADOUGLAS,HALTONHILLS-LT_G1,HALTONHILLS-LT_G2,HALTONHILLS-LT_G3,THOROLDCGS,GTAA-G1,GTAA-G2,GTAA-G3,Sum_Gad_Fired,BECK1,BECK2,BECK2 PGS,DECEWFALLS,DECEWND1,Sum_Hydro,GRAND VALLEY 3,GRANDSF,GRANDWF,Sum_Wind,Sum_Consumption,Temperature,WindSpeed,Humidity,Pressure
2017-03-22 20:00,56,140,0,84,280,513,507,0,514,530,516,0,170,170,169,0,0,0,0,3089,286,1371,0,71,10,1738,8,0,7,15,5122,269.76,6,32,1033
2017-03-22 21:00,56,12,0,11,79,513,506,0,514,530,515,0,143,143,153,0,0,0,0,3017,219,1352,0,71,10,1652,7,0,13,20,4768,270.36,6,28,1033
2017-03-22 22:00,57,0,0,0,57,513,507,0,515,530,517,0,32,32,23,0,0,0,0,2669,137,1091,0,71,10,1309,4,0,19,23,4058,270.55,6,28,1033
2017-03-22 23:00,57,0,0,0,57,513,506,0,513,530,516,0,0,0,0,0,0,0,0,2578,192,1235,0,71,10,1508,5,0,18,23,4166,270.55,4,33,1033
2017-03-23 8:00,56,0,0,0,56,513,507,0,515,530,517,0,139,139,154,0,0,0,0,3014,186,1130,0,71,10,1397,0,63,0,63,4530,265.62,2,62,1035
2017-03-23 17:00,57,0,0,0,57,513,507,0,515,518,517,0,132,133,147,0,0,0,0,2982,143,1212,1,71,10,1437,6,22,0,28,4504,272.36,3,58,1037
2017-03-23 18:00,57,0,0,0,57,512,506,0,515,518,516,0,175,178,179,0,0,0,0,3099,262,1240,7,71,10,1590,7,1,1,9,4755,273.17,3,58,1036
2017-03-23 19:00,57,0,0,0,57,513,507,0,514,518,516,0,160,161,168,0,0,0,0,3057,171,1195,6,71,10,1453,14,0,14,28,4595,273.76,5,34,1033
2017-03-23 20:00,57,0,0,0,57,512,507,0,515,518,517,0,32,32,19,0,0,0,0,2652,136,965,0,71,10,1182,16,0,1,17,3908,274.16,2,57,1034
2017-03-23 21:00,57,0,0,0,57,512,506,0,514,518,517,0,0,0,0,0,0,0,0,2567,136,880,0,71,10,1097,21,0,9,30,3751,274.77,3,34,1033
2017-03-23 22:00,57,0,0,0,57,513,506,0,515,518,517,0,0,0,0,0,0,0,0,2569,136,834,0,71,10,1051,25,0,3,28,3705,275.15,3,40,1031
2017-03-23 23:00,57,0,0,0,57,513,507,0,513,518,516,0,0,0,0,0,0,0,0,2567,137,980,0,71,10,1198,21,0,3,24,3846,274.56,2,50,1031
2017-03-24 8:00,56,0,0,0,56,512,503,0,515,518,516,0,0,0,0,0,0,0,0,2564,143,1196,2,71,10,1422,22,8,35,65,4107,274.38,5,74,1021
2017-03-24 17:00,57,0,0,0,57,512,503,0,516,518,517,0,0,48,5,0,0,0,0,2619,129,998,0,71,10,1208,11,12,135,158,4042,279.02,1,86,1016
2017-03-24 18:00,57,0,0,0,57,513,506,0,516,518,517,0,0,104,39,0,0,0,0,2713,132,1000,0,71,10,1213,10,1,111,122,4105,281.02,1,86,1015
2017-03-24 19:00,56,0,0,0,56,513,506,0,514,518,516,0,0,140,70,0,0,0,0,2777,132,1178,0,71,10,1391,3,0,60,63,4287,282.57,1,81,1014
2017-03-24 20:00,56,0,0,0,56,513,506,0,514,518,517,0,0,151,74,0,0,0,0,2793,216,1325,10,71,10,1632,9,0,116,125,4606,284.4,1,81,1013
2017-03-24 21:00,57,0,0,0,57,513,91,0,516,518,517,0,0,169,88,0,0,0,0,2412,204,1141,10,71,10,1436,9,0,113,122,4027,285.22,2,81,1013
2017-03-24 22:00,57,0,0,0,57,514,0,0,515,518,516,0,0,140,72,0,0,0,0,2275,132,1014,0,72,10,1228,8,0,113,121,3681,285.04,2,81,1013
2017-03-24 23:00,57,0,0,0,57,514,0,0,514,518,517,0,0,140,70,0,0,0,0,2273,132,977,0,72,10,1191,9,0,76,85,3606,284.48,6,76,1015
2017-03-25 8:00,57,0,0,0,57,512,0,0,515,518,510,0,0,0,0,0,0,0,0,2055,297,1426,6,72,10,1811,1,4,129,134,4057,276.43,2,93,1021
2017-03-25 17:00,57,0,0,0,57,512,0,0,516,518,511,0,0,0,0,0,0,0,0,2057,130,969,0,72,10,1181,26,4,89,119,3414,275.74,4,86,1027
2017-03-25 18:00,57,0,0,0,57,512,0,0,516,518,508,0,0,0,0,0,0,0,0,2054,130,914,0,72,10,1126,24,0,84,108,3345,276.36,4,93,1027
2017-03-25 19:00,56,0,0,0,56,512,0,0,515,518,508,0,0,0,0,0,0,0,0,2053,129,963,0,72,10,1174,23,0,72,95,3378,276.54,7,86,1028
2017-03-25 20:00,57,0,0,0,57,512,0,0,513,518,509,0,0,0,0,0,0,0,0,2052,130,902,0,72,10,1114,27,0,98,125,3348,276.53,5,80,1028
2017-03-25 21:00,57,0,0,0,57,512,0,0,514,518,507,0,0,0,0,0,0,0,0,2051,130,961,0,72,10,1173,31,0,78,109,3390,276.73,3,80,1028
2017-03-25 22:00,57,0,0,0,57,511,0,0,512,518,508,0,0,0,0,0,0,0,0,2049,131,901,1,72,10,1115,34,0,75,109,3330,276.54,5,80,1028
2017-03-25 23:00,57,0,0,0,57,509,0,0,512,518,506,0,0,0,0,0,0,0,0,2045,88,896,1,72,10,1067,34,0,25,59,3228,277.15,4,80,1028
2017-03-26 8:00,57,0,0,0,57,508,0,0,513,518,512,0,0,0,0,0,0,0,0,2051,165,1302,1,72,10,1550,29,21,44,94,3752,274.15,5,86,1025
2017-03-26 17:00,57,0,0,0,57,509,0,0,516,518,514,0,0,0,0,0,0,0,0,2057,115,908,0,72,10,1105,17,4,12,33,3252,277.27,11,93,1021
2017-03-26 18:00,57,0,0,0,57,509,0,0,516,518,514,0,0,0,0,0,0,0,0,2057,129,1101,0,72,10,1312,18,1,10,29,3455,277.46,6,93,1021
2017-03-26 19:00,57,0,0,0,57,509,0,0,516,518,514,0,0,0,0,0,0,0,0,2057,129,896,0,72,10,1107,23,0,21,44,3265,278,8,75,1019
2017-03-26 20:00,57,0,0,0,57,510,0,0,516,518,514,0,0,0,0,0,0,0,0,2058,132,909,0,72,10,1123,24,0,70,94,3332,278.23,12,86,1018
2017-03-26 21:00,57,0,0,0,57,510,0,0,514,518,513,0,0,0,0,0,0,0,0,2055,129,969,0,72,10,1180,23,0,72,95,3387,278.78,6,81,1017
2017-03-26 22:00,57,0,0,0,57,511,0,0,516,518,515,0,0,0,0,0,0,0,0,2060,180,990,0,72,10,1252,22,0,53,75,3444,279.21,4,80,1017
2017-03-26 23:00,57,0,0,0,57,511,0,0,516,518,515,0,0,0,0,0,0,0,0,2060,134,835,0,72,10,1051,21,0,93,114,3282,278.99,11,80,1017
2017-03-27 8:00,56,0,0,0,56,512,0,0,517,518,516,0,132,132,147,0,0,0,0,2474,136,900,0,72,10,1118,10,11,45,66,3714,278.63,5,93,1013
2017-03-27 17:00,56,0,0,0,56,512,0,0,516,518,515,0,132,132,154,0,0,0,0,2479,133,978,0,72,10,1193,6,0,46,52,3780,284,4,100,1012
2017-03-27 18:00,56,0,0,0,56,512,0,0,517,518,516,0,131,132,152,0,0,0,0,2478,133,1028,0,72,10,1243,9,0,26,35,3812,285.18,2,87,1012
2017-03-27 19:00,56,0,0,0,56,512,0,0,516,518,514,0,131,132,152,0,0,0,0,2475,133,919,0,72,10,1134,10,0,32,42,3707,286.22,4,93,1012
2017-03-27 20:00,56,0,0,0,56,512,0,0,516,518,515,0,132,132,153,0,0,0,0,2478,133,1038,0,72,10,1253,5,0,19,24,3811,286.42,2,93,1011
2017-03-27 21:00,57,0,0,0,57,511,0,0,517,518,516,0,146,146,160,0,0,0,0,2514,217,1035,0,72,10,1334,4,0,18,22,3927,286.58,1,87,1011
2017-03-27 22:00,56,0,0,0,56,512,0,0,517,518,515,0,47,47,33,0,0,0,0,2189,184,1137,0,72,10,1403,4,0,17,21,3669,286.32,1,93,1012
2017-03-27 23:00,57,0,0,0,57,512,0,0,516,518,515,0,0,0,0,0,0,0,0,2061,162,1019,0,72,10,1263,3,0,17,20,3401,285.89,2,87,1012
2017-03-28 8:00,57,34,0,33,124,512,86,0,517,518,515,0,0,0,0,0,0,0,0,2148,139,1050,0,72,10,1271,11,5,29,45,3588,281.64,3,93,1012
2017-03-28 17:00,56,0,0,0,56,511,359,0,517,518,515,0,78,78,56,0,0,0,0,2632,136,970,0,72,10,1188,14,6,18,38,3914,279.36,6,75,1016
2017-03-28 18:00,57,0,0,0,57,512,360,0,517,518,515,0,132,132,147,0,0,0,0,2833,136,1024,0,72,10,1242,14,0,14,28,4160,282.396,3,87,1010
2017-03-28 19:00,57,0,0,0,57,511,360,0,517,518,516,0,131,132,153,0,0,0,0,2838,222,1255,0,72,10,1559,18,0,14,32,4486,281.74,5,62,1015
2017-03-28 20:00,56,0,0,0,56,512,359,0,517,518,516,0,136,136,156,0,0,0,0,2850,243,1037,1,72,10,1363,22,0,18,40,4309,281.74,5,62,1015
2017-03-28 21:00,56,0,0,0,56,512,360,0,517,518,515,0,154,160,172,0,0,0,0,2908,240,1036,8,72,10,1366,22,0,24,46,4376,281.35,5,66,1016
2017-03-28 22:00,56,0,0,0,56,512,360,0,507,518,515,0,133,133,151,0,0,0,0,2829,137,878,0,72,10,1097,18,0,21,39,4021,281.16,3,61,1017
2017-03-28 23:00,57,0,0,0,57,512,407,0,502,518,516,0,132,132,150,0,0,0,0,2869,138,839,0,72,10,1059,11,0,14,25,4010,280.34,5,70,1018
2017-03-29 8:00,57,0,0,0,57,512,444,0,516,518,516,0,0,0,0,0,0,0,0,2506,312,1172,0,72,10,1566,0,64,1,65,4194,275.61,4,65,1023
2017-03-29 17:00,57,115,0,74,246,510,441,0,516,518,515,0,133,133,153,0,0,0,0,2919,190,1151,0,72,10,1423,13,12,0,25,4613,280.15,4,56,1026
2017-03-29 18:00,57,115,0,74,246,510,443,0,516,518,515,0,133,132,152,0,0,0,0,2919,180,1117,0,72,10,1379,14,1,4,19,4563,280.76,5,52,1025
2017-03-29 19:00,57,12,0,11,80,511,443,0,516,518,513,0,134,133,150,0,0,0,0,2918,279,1227,0,72,10,1588,11,0,4,15,4601,281.53,4,52,1025
2017-03-29 20:00,57,0,0,0,57,510,444,0,516,518,515,0,133,132,148,0,0,0,0,2916,212,1003,0,72,10,1297,8,0,10,18,4288,281.14,4,48,1025
2017-03-29 21:00,57,0,0,0,57,510,444,0,515,518,515,0,35,35,20,0,0,0,0,2592,152,1021,0,72,10,1255,9,0,24,33,3937,281.17,3,56,1025
2017-03-29 22:00,56,0,0,0,56,511,443,0,514,518,508,0,0,0,0,0,0,0,0,2494,138,999,0,72,10,1219,12,0,28,40,3809,281.17,3,52,1025
2017-03-29 23:00,56,0,0,0,56,511,443,0,514,518,502,0,0,0,0,0,0,0,0,2488,138,1009,0,72,10,1229,11,0,35,46,3819,280.56,2,56,1025
2017-03-30 8:00,56,33,0,19,108,510,441,0,515,518,513,0,0,0,0,0,0,0,0,2497,140,869,3,72,10,1094,37,19,111,167,3866,275.13,6,69,1026
2017-03-30 17:00,56,0,0,0,56,508,468,0,514,518,510,0,0,0,0,0,0,0,0,2518,136,991,0,72,10,1209,37,0,102,139,3922,276.57,9,69,1023
2017-03-30 18:00,56,0,0,0,56,508,469,0,514,518,511,0,0,0,0,0,0,0,0,2520,141,880,0,72,10,1103,23,0,74,97,3776,276.2,8,59,1021
2017-03-30 19:00,56,0,0,0,56,509,470,0,514,518,510,0,0,0,0,0,0,0,0,2521,140,882,0,72,10,1104,21,0,104,125,3806,276.37,12,74,1021
2017-03-30 20:00,56,0,0,0,56,509,470,0,515,518,512,0,0,0,0,0,0,0,0,2524,128,947,0,72,10,1157,19,0,119,138,3875,276.12,8,47,1018
2017-03-30 21:00,57,0,0,0,57,509,472,0,514,518,513,0,0,0,0,0,0,0,0,2526,113,887,0,72,10,1082,15,0,115,130,3795,275.39,10,64,1019
2017-03-30 22:00,57,0,0,0,57,508,471,0,514,518,511,0,0,0,0,0,0,0,0,2522,139,903,0,72,10,1124,14,0,98,112,3815,274.21,5,68,1018
2017-03-30 23:00,57,0,0,0,57,507,472,0,511,518,509,0,0,0,0,0,0,0,0,2517,138,832,0,72,10,1052,12,0,96,108,3734,273.97,5,76,1018
2017-03-31 8:00,0,13,0,0,13,508,481,0,514,518,510,0,173,178,226,0,1,33,1,3143,313,1260,0,72,10,1655,2,0,0,2,4813,275.15,7,93,1011
2017-03-31 17:00,56,12,0,11,79,509,480,0,515,518,512,0,132,132,151,0,0,0,0,2949,140,893,0,72,10,1115,1,0,0,1,4144,276.8,8,93,1007
2017-03-31 18:00,57,0,0,0,57,510,483,0,515,518,512,0,134,134,151,0,0,0,0,2957,188,1054,0,72,10,1324,1,0,0,1,4339,277.01,7,93,1007
2017-03-31 19:00,57,0,0,0,57,510,494,0,515,518,512,0,133,133,152,0,0,0,0,2967,161,1060,0,72,10,1303,0,0,0,0,4327,277.14,3,100,1005
2017-03-31 20:00,56,0,0,0,56,511,496,0,515,518,514,0,33,33,21,0,0,0,0,2641,137,969,0,72,10,1188,0,0,28,28,3913,276.95,5,93,1007
2017-03-31 21:00,56,0,0,0,56,511,495,0,515,518,514,0,0,0,0,0,0,0,0,2553,136,861,0,72,10,1079,0,0,136,136,3824,277.16,10,93,1006
2017-03-31 22:00,56,0,0,0,56,510,495,0,515,518,514,0,0,0,0,0,0,0,0,2552,135,1005,0,72,10,1222,0,0,135,135,3965,277.16,11,93,1006
2017-03-31 23:00,57,0,0,0,57,510,496,0,515,518,513,0,0,0,0,0,0,0,0,2552,136,1014,0,72,10,1232,0,0,124,124,3965,277.15,10,93,1007
2017-04-01 8:00,57,0,0,0,57,511,495,0,515,518,514,0,6,0,0,0,0,0,0,2559,90,1066,0,72,10,1238,8,12,18,38,3892,275.14,5,86,1012
2017-04-01 17:00,56,0,0,0,56,511,505,0,516,518,514,0,132,132,152,0,0,0,0,2980,96,1091,0,72,10,1269,17,17,72,106,4411,278.73,5,90,1017
2017-04-01 18:00,56,0,0,0,56,511,505,0,516,518,513,0,132,132,151,0,0,0,0,2978,87,1063,0,73,10,1233,16,1,59,76,4343,278.94,4,65,1017
2017-04-01 19:00,56,0,0,0,56,511,505,0,516,518,513,0,131,131,148,0,0,0,0,2973,179,1179,0,73,10,1441,13,0,40,53,4523,280.14,2,61,1017
2017-04-01 20:00,56,0,0,0,56,511,505,0,516,518,512,0,31,31,20,0,0,0,0,2644,140,1062,0,73,10,1285,14,0,38,52,4037,281.32,4,61,1017
2017-04-01 21:00,57,0,0,0,57,511,505,0,516,518,514,0,0,0,0,0,0,0,0,2564,142,1042,0,73,10,1267,20,0,69,89,3977,282.11,5,57,1017
2017-04-01 22:00,56,0,0,0,56,512,504,0,516,518,513,0,0,0,0,0,0,0,0,2563,140,1007,0,73,10,1230,13,0,50,63,3912,282.32,4,40,1018
2017-04-01 23:00,57,0,0,0,57,512,504,0,516,518,513,0,0,0,0,0,0,0,0,2563,110,998,0,73,10,1191,10,0,33,43,3854,282.11,2,40,1018
2017-04-02 8:00,57,0,0,0,57,511,504,0,503,518,513,0,0,0,0,0,0,0,0,2549,141,901,0,73,10,1125,4,61,4,69,3800,274.59,3,71,1020
2017-04-02 17:00,56,0,0,0,56,511,504,0,503,518,514,0,0,138,71,0,0,0,0,2759,140,1071,0,73,10,1294,11,14,83,108,4217,286.34,5,44,1020
2017-04-02 18:00,56,0,0,0,56,510,504,0,503,518,514,0,0,138,72,0,0,0,0,2759,161,1044,0,73,10,1288,4,1,68,73,4176,287.15,4,44,1020
2017-04-02 19:00,56,0,0,0,56,510,504,0,502,518,514,0,0,144,73,0,0,0,0,2765,256,1178,0,73,10,1517,1,0,37,38,4376,285.99,5,66,1020
2017-04-02 20:00,57,0,0,0,57,511,505,0,503,518,514,0,0,138,72,0,0,0,0,2761,141,994,0,73,10,1218,0,0,32,32,4068,287.38,4,58,1019
2017-04-02 21:00,57,0,0,0,57,511,505,0,516,518,514,0,0,138,72,0,0,0,0,2774,160,1016,0,73,10,1259,0,0,31,31,4121,288.13,6,38,1019
2017-04-02 22:00,56,0,0,0,56,511,505,0,515,518,514,0,0,32,11,0,0,0,0,2606,141,942,0,73,10,1166,0,0,3,3,3831,288.13,6,41,1018
2017-04-02 23:00,57,0,0,0,57,511,505,0,515,518,513,0,0,0,0,0,0,0,0,2562,140,978,0,73,10,1201,3,0,0,3,3823,287.31,7,36,1018
2017-04-03 8:00,57,0,0,0,57,510,505,0,516,518,514,0,0,0,0,0,0,0,0,2563,138,1031,0,73,10,1252,23,48,58,129,4001,278.84,3,61,1017
2017-04-03 17:00,56,0,0,0,56,509,498,0,515,518,512,0,0,0,0,0,0,0,0,2552,139,980,0,73,10,1202,38,3,42,83,3893,284.01,8,75,1014
2017-04-03 18:00,56,0,0,0,56,509,499,0,515,518,512,0,0,0,0,0,0,0,0,2553,139,1075,0,73,10,1297,38,0,19,57,3963,284.62,9,75,1013
2017-04-03 19:00,56,0,0,0,56,509,499,0,513,518,511,0,0,0,0,0,0,0,0,2550,139,990,0,73,10,1212,36,0,8,44,3862,283.66,7,61,1012
2017-04-03 20:00,56,0,0,0,56,507,497,0,513,518,504,0,0,0,0,0,0,0,0,2539,138,843,0,73,10,1064,38,0,7,45,3704,283.85,11,70,1010
2017-04-03 21:00,56,0,0,0,56,508,496,0,514,518,498,0,0,0,0,0,0,0,0,2534,140,944,0,73,10,1167,39,0,3,42,3799,283.18,6,53,1008
2017-04-03 22:00,56,0,0,0,56,508,494,0,514,518,497,0,0,0,0,0,0,0,0,2531,140,882,0,73,10,1105,38,0,2,40,3732,282.78,8,53,1005
2017-04-03 23:00,56,0,0,0,56,508,494,0,514,518,496,0,0,0,0,0,0,0,0,2530,130,930,0,72,10,1142,35,0,0,35,3763,283.15,5,53,1006
2017-04-04 8:00,57,0,0,0,57,510,503,0,521,488,494,0,0,0,0,0,0,0,0,2516,137,1153,0,73,10,1373,7,9,131,147,4093,280.41,2,93,995
2017-04-04 17:00,0,0,0,0,0,510,498,0,513,512,509,0,0,0,0,0,0,0,0,2542,299,1351,0,73,10,1733,39,2,119,160,4435,282.9,2,100,994
2017-04-04 18:00,0,0,0,0,0,509,498,0,514,512,509,0,0,0,0,0,0,0,0,2542,136,1005,0,73,10,1224,39,0,134,173,3939,283.27,1,100,994
2017-04-04 19:00,0,0,0,0,0,509,498,0,514,512,510,0,0,0,0,0,0,0,0,2543,139,882,0,73,10,1104,38,0,138,176,3823,283.17,2,100,994
2017-04-04 20:00,0,0,0,0,0,509,498,0,513,512,509,0,0,0,0,0,0,0,0,2541,149,936,0,73,10,1168,37,0,134,171,3880,282.15,8,100,995
2017-04-04 21:00,0,0,0,0,0,510,500,0,515,512,511,0,0,0,0,0,0,0,0,2548,138,920,0,73,10,1141,25,0,134,159,3848,281.75,9,87,995
2017-04-04 22:00,0,0,0,0,0,511,501,0,515,513,512,0,0,0,0,0,0,0,0,2552,138,905,0,73,10,1126,23,0,106,129,3807,280.76,12,81,998
2017-04-04 23:00,0,0,0,0,0,511,501,0,515,512,510,0,0,0,0,0,0,0,0,2549,139,942,0,73,10,1164,22,0,98,120,3833,280.41,7,81,999
2017-04-05 8:00,0,0,0,0,0,512,504,0,514,514,513,0,0,0,0,0,33,32,0,2622,151,1034,0,71,10,1266,5,30,7,42,3930,277.64,5,80,1009
2017-04-05 17:00,0,0,0,0,0,512,505,0,516,515,514,0,0,0,0,0,0,0,0,2562,137,1055,0,71,10,1273,20,10,126,156,3991,280.74,1,65,1015
2017-04-05 18:00,0,0,0,0,0,512,503,0,516,515,515,0,0,0,0,0,0,0,0,2561,138,874,0,71,10,1093,17,2,140,159,3813,281.35,4,70,1015
2017-04-05 19:00,0,0,0,0,0,512,504,0,515,515,515,0,0,0,0,0,0,0,0,2561,138,881,0,71,10,1100,29,0,144,173,3834,281.35,4,70,1015
2017-04-05 20:00,0,0,0,0,0,511,504,0,515,515,513,0,0,0,0,0,0,0,0,2558,138,821,0,71,10,1040,33,0,145,178,3776,280.94,5,70,1014
2017-04-05 21:00,0,0,0,0,0,510,503,0,515,514,513,0,0,0,0,0,0,0,0,2555,138,899,0,71,10,1118,25,0,143,168,3841,280.15,4,70,1013
2017-04-05 22:00,0,0,0,0,0,510,499,0,514,514,512,0,0,0,0,0,0,0,0,2549,138,843,3,71,10,1065,39,0,80,119,3733,280.15,3,65,1012
2017-04-05 23:00,0,0,0,0,0,509,497,0,514,513,511,0,0,0,0,0,0,0,0,2544,136,787,3,71,10,1007,38,0,18,56,3607,279.73,8,70,1012
2017-04-06 8:00,0,0,0,0,0,506,494,0,513,511,509,0,0,0,0,0,0,0,0,2533,218,1268,9,72,10,1577,31,4,20,55,4165,278.92,5,80,1001
2017-04-06 17:00,0,34,34,62,130,512,504,0,515,514,514,0,0,0,0,0,0,0,0,2559,137,1100,0,72,10,1319,39,1,136,176,4184,279.77,11,100,995
2017-04-06 18:00,0,111,110,139,360,511,502,0,515,514,514,0,0,0,0,0,0,0,0,2556,138,996,0,72,10,1216,39,0,128,167,4299,280.38,9,100,994
2017-04-06 19:00,0,123,123,151,397,511,503,0,515,514,514,0,0,0,0,0,0,0,0,2557,139,934,0,72,10,1155,39,0,94,133,4242,279.75,8,93,993
2017-04-06 20:00,0,115,115,147,377,511,502,0,515,514,512,0,0,0,0,0,0,0,0,2554,138,968,0,72,10,1188,39,0,70,109,4228,279.13,6,87,993
2017-04-06 21:00,0,115,115,147,377,511,502,0,514,514,514,0,0,0,0,0,0,0,0,2555,138,826,0,72,10,1046,39,0,53,92,4070,278.93,7,87,992
2017-04-06 22:00,0,115,115,147,377,511,502,0,515,514,513,0,0,0,0,0,0,0,0,2555,138,835,0,73,10,1056,39,0,0,39,4027,278.33,6,87,992
2017-04-06 23:00,0,115,115,147,377,511,502,0,515,514,513,0,0,0,0,0,0,0,0,2555,139,796,0,73,10,1018,15,0,0,15,3965,277.57,7,93,992
2017-04-07 8:00,0,0,0,0,0,510,503,0,515,514,513,0,0,0,0,0,0,0,0,2555,137,1101,0,73,10,1321,39,2,113,154,4030,274.4,8,90,993
2017-04-07 17:00,0,0,0,0,0,511,503,0,515,514,514,0,0,134,67,0,0,0,0,2758,137,1161,0,72,10,1380,37,26,0,63,4201,274.33,12,74,1002
2017-04-07 18:00,0,0,0,0,0,511,501,0,515,514,514,0,0,133,67,0,0,0,0,2755,136,1198,0,72,10,1416,34,3,43,80,4251,274.71,13,59,1003
2017-04-07 19:00,0,0,0,0,0,511,504,0,515,514,512,0,0,143,71,0,0,0,0,2770,244,1285,0,72,10,1611,37,0,73,110,4491,275.15,9,59,1004
2017-04-07 20:00,0,0,0,0,0,511,504,0,515,514,514,0,0,141,71,0,0,0,0,2770,187,1152,0,72,10,1421,35,0,70,105,4296,275.94,12,55,1004
2017-04-07 21:00,0,0,0,0,0,511,504,0,516,514,514,0,0,133,66,0,0,0,0,2758,163,1123,0,72,10,1368,24,0,106,130,4256,277.15,8,48,1005
2017-04-07 22:00,0,0,0,0,0,512,501,0,514,514,514,0,0,133,67,0,0,0,0,2755,140,1052,0,72,10,1274,16,0,4,20,4049,277.36,8,48,1005
2017-04-07 23:00,0,0,0,0,0,512,502,0,516,515,515,0,0,35,9,0,0,0,0,2604,140,1153,0,72,10,1375,17,0,0,17,3996,278.15,9,41,1007
2017-04-08 8:00,0,0,0,0,0,513,504,0,516,513,514,0,0,0,0,0,0,0,0,2560,141,977,0,72,10,1200,16,67,0,83,3843,274.35,2,55,1011
2017-04-08 17:00,0,0,0,0,0,510,504,0,517,514,514,0,0,0,0,0,0,0,0,2559,136,1045,0,72,10,1263,10,24,36,70,3892,279.94,5,22,1016
2017-04-08 18:00,0,0,0,0,0,509,503,0,516,514,513,0,0,0,0,0,0,0,0,2555,136,1076,0,72,10,1294,9,2,73,84,3933,281.13,3,29,1016
2017-04-08 19:00,0,0,0,0,0,510,503,0,516,514,514,0,0,0,0,0,0,0,0,2557,139,956,0,72,10,1177,11,0,87,98,3832,281.98,5,60,1015
2017-04-08 20:00,0,0,0,0,0,510,504,0,515,514,514,0,0,0,0,0,0,0,0,2557,138,1086,0,72,10,1306,16,0,48,64,3927,283.19,5,60,1015
2017-04-08 21:00,0,0,0,0,0,509,504,0,514,514,514,0,0,0,0,0,0,0,0,2555,136,1065,0,72,10,1283,25,0,69,94,3932,283.56,4,45,1015
2017-04-08 22:00,0,0,0,0,0,509,504,0,514,515,515,0,0,0,0,0,0,0,0,2557,134,1057,0,72,10,1273,30,0,8,38,3868,284.16,3,52,1015
2017-04-08 23:00,0,0,0,0,0,509,505,0,514,513,515,0,0,0,0,0,0,0,0,2556,132,1090,0,72,10,1304,31,0,0,31,3891,284.37,4,65,1015
2017-04-09 8:00,0,0,0,0,0,510,505,0,516,515,513,0,0,0,0,0,0,0,0,2559,138,1242,0,72,10,1462,33,30,0,63,4084,275.81,1,80,1015
2017-04-09 17:00,0,0,0,0,0,508,503,0,516,513,515,0,0,0,0,0,0,0,0,2555,139,1035,0,72,10,1256,37,20,0,57,3868,286.59,3,57,1016
2017-04-09 18:00,0,0,0,0,0,508,503,0,516,514,515,0,0,0,0,0,0,0,0,2556,139,1050,0,72,10,1271,38,3,0,41,3868,287.8,5,57,1016
2017-04-09 19:00,0,0,0,0,0,507,502,0,516,514,513,0,0,0,0,0,0,0,0,2552,138,1027,0,72,10,1247,38,0,9,47,3846,288.57,5,54,1015
2017-04-09 20:00,0,0,0,0,0,507,503,0,516,514,514,0,0,0,0,0,0,0,0,2554,137,1046,0,72,10,1265,38,0,0,38,3857,289.19,4,54,1015
2017-04-09 21:00,0,0,0,0,0,507,503,0,516,514,514,0,0,0,0,0,0,0,0,2554,137,1009,0,72,10,1228,27,0,0,27,3809,289.19,3,54,1014
2017-04-09 22:00,0,0,0,0,0,509,503,0,514,513,514,0,0,0,0,0,0,0,0,2553,137,1088,0,72,10,1307,24,0,0,24,3884,289.79,5,54,1014
2017-04-09 23:00,0,0,0,0,0,508,503,0,516,514,514,0,0,0,0,0,0,0,0,2555,137,1025,0,72,10,1244,27,0,0,27,3826,290.16,4,47,1013
2017-04-10 8:00,0,0,0,0,0,509,503,0,516,508,513,0,0,0,0,0,0,0,0,2549,138,1033,0,72,10,1253,38,43,42,123,3925,280.85,3,65,1013
2017-04-10 17:00,0,0,0,0,0,507,498,0,515,513,510,0,0,0,0,0,0,0,0,2543,139,1129,0,72,10,1350,30,11,55,96,3989,292.41,6,62,1012
2017-04-10 18:00,0,0,0,0,0,508,498,0,516,513,511,0,0,0,0,0,0,0,0,2546,139,1142,9,72,10,1372,29,1,74,104,4022,292.55,9,40,1011
2017-04-10 19:00,0,0,0,0,0,508,500,0,516,514,511,0,0,0,0,0,0,0,0,2549,205,1221,22,72,10,1530,29,0,71,100,4179,293.39,8,67,1012
2017-04-10 20:00,0,0,0,0,0,508,501,0,513,514,512,0,0,0,0,0,0,0,0,2548,139,1093,0,72,10,1314,30,0,38,68,3930,290.92,2,77,1011
2017-04-10 21:00,0,0,0,0,0,509,500,0,503,513,511,0,0,0,0,0,0,0,0,2536,140,913,0,72,10,1135,22,0,44,66,3737,290.43,5,77,1012
2017-04-10 22:00,0,0,0,0,0,509,501,0,508,513,512,0,0,0,0,0,0,0,0,2543,140,872,0,72,10,1094,18,0,14,32,3669,290.62,3,81,1013
2017-04-10 23:00,0,0,0,0,0,509,502,0,515,514,512,0,0,0,0,0,0,0,0,2552,140,867,0,72,10,1089,8,0,0,8,3649,292.01,2,76,1013
